sample,r,theo,border,trans,iso
1450Veh,170.516555786133,91344.620632917,202386.500431801,208170.712764474,202280.103302447
1450Veh,172.350067138672,93319.5823693438,206282.176247019,212297.814037682,206254.321423319
1450Veh,174.183578491211,95315.6666911869,210124.424397621,216280.448270792,210063.340205162
1450Veh,176.01708984375,97332.8735984464,214219.839695908,220462.002617556,214064.593864149
1450Veh,177.850601196289,99371.2030911222,218175.397762552,224601.08874385,218020.956684466
1450Veh,179.684112548828,101430.655169214,222295.501869348,228919.648256282,222145.291315185
1450Veh,181.517623901367,103511.229832723,226226.706741131,233055.366078941,226099.299264125
1450Veh,183.351135253906,105612.927081648,230425.656681815,237487.597914797,230347.423930335
1450Veh,185.184646606445,107735.746915989,234708.041122001,242024.672866637,234678.913609422
1450Veh,187.018157958984,109879.689335746,239211.109080203,246768.832524071,239222.688420722
1450Veh,188.851669311523,112044.75434092,243544.238220958,251345.430658955,243586.769249913
1450Veh,190.685180664063,114230.94193151,247733.582141837,255894.015674931,247952.574799292
1450Veh,192.518692016602,116438.252107516,252018.017189095,260400.571405475,252244.549889648
1450Veh,194.352203369141,118666.684868939,256520.003860514,265112.475283145,256721.733618589
1450Veh,196.18571472168,120916.240215778,260837.282944465,269736.08615643,261135.029146395
1450Veh,198.019226074219,123186.918148034,265050.141692763,274170.474192935,265364.760024732
1450Veh,199.852737426758,125478.718665706,269516.305239218,278858.574154433,269819.766378591
1450Veh,201.686248779297,127791.641768794,274224.12525196,283566.841118708,274286.87972773
1450Veh,203.519760131836,130125.687457298,278747.556668777,288265.446280082,278739.481699442
1450Veh,205.353271484375,132480.855731219,283556.5327557,293159.605129938,283413.618164843
1450Veh,207.186782836914,134857.146590556,288228.73291044,297985.348023233,288011.022512605
1450Veh,209.020294189453,137254.560035309,292876.495547241,302840.115055509,292636.095194837
1450Veh,210.853805541992,139673.096065479,297232.751358778,307460.379326982,297034.463628567
1450Veh,212.687316894531,142112.754681065,302112.857486401,312523.688418079,301825.753315659
1450Veh,214.52082824707,144573.535882067,306755.155107157,317350.942674103,306417.303418312
1450Veh,216.354339599609,147055.439668486,311500.408216129,322473.765528303,311305.85692987
1450Veh,218.187850952148,149558.466040321,316484.522804271,327675.927054554,316242.003704755
1450Veh,220.021362304688,152082.614997573,321266.031108344,332761.885683353,321087.658865241
1450Veh,221.854873657227,154627.88654024,326236.968981743,338099.281423276,326146.023041087
1450Veh,223.688385009766,157194.280668324,331018.451872672,343176.544038938,330983.502033036
1450Veh,225.521896362305,159781.797381825,336156.766282688,348529.219082183,336064.067041472
1450Veh,227.355407714844,162390.436680741,341182.744418716,353671.895578947,340924.017585242
1450Veh,229.188919067383,165020.198565074,346046.308754239,358790.123876899,345776.222967868
1450Veh,231.022430419922,167671.083034824,350737.943451503,363947.449760099,350671.868325597
1450Veh,232.855941772461,170343.090089989,355565.347241684,369130.860616735,355583.425836085
1450Veh,234.689453125,173036.219730571,360696.753688353,374638.780306482,360810.700277049
1450Veh,236.522964477539,175750.47195657,366004.343577111,380209.316111293,366083.714359168
1450Veh,238.356475830078,178485.846767984,371031.375840482,385581.75660248,371173.878131699
1450Veh,240.189987182617,181242.344164815,376410.984925044,391164.168534781,376461.788919896
1450Veh,242.023498535156,184019.964147063,381934.587648385,397008.919797815,381987.353137065
1450Veh,243.857009887695,186818.706714726,387266.936196639,402659.766361131,387336.344954394
1450Veh,245.690521240234,189638.571867806,392357.940190617,408168.636665634,392580.742152402
1450Veh,247.524032592773,192479.559606303,397589.731393645,413786.880248825,397940.194998701
1450Veh,249.357543945313,195341.669930215,402712.857689228,419335.051835471,403224.361861498
1450Veh,251.191055297852,198224.902839544,407823.143995778,425046.779831009,408607.153962529
1450Veh,253.024566650391,201129.25833429,413144.565497751,430684.483744829,413925.708292751
1450Veh,254.85807800293,204054.736414451,418422.394558448,436319.256915409,419264.764760612
1450Veh,256.691589355469,207001.337080029,424191.059434406,442202.917223163,424815.690447978
1450Veh,258.525100708008,209969.060331024,429796.437075264,448040.028803687,430328.726793724
1450Veh,260.358612060547,212957.906167434,435281.353773071,453783.728245702,435773.692441016
1450Veh,262.192123413086,215967.874589261,440522.406156412,459599.099217345,441279.867997117
1450Veh,264.025634765625,218998.965596504,446010.414119626,465464.199294631,446819.946384505
1450Veh,265.859146118164,222051.179189164,451517.514726285,471327.942710339,452339.177422895
1450Veh,267.692657470703,225124.51536724,457371.410081473,477601.517145216,458269.353706845
1450Veh,269.526168823242,228218.974130732,463049.596097407,483658.577628811,463971.918004332
1450Veh,271.359680175781,231334.555479641,468689.612374738,489630.355019003,469593.521712521
1450Veh,273.19319152832,234471.259413966,473949.171341065,495544.2051913,475188.605958139
1450Veh,275.026702880859,237629.085933707,479719.916606548,501714.003355475,480983.503281473
1450Veh,276.860214233398,240808.035038865,485379.149886225,507893.719990159,486861.412982193
1450Veh,278.693725585938,244008.106729439,490796.773863321,513806.317306018,492477.343689318
1450Veh,280.527236938477,247229.301005429,496293.40354104,519811.480226104,498090.031110523
1450Veh,282.360748291016,250471.617866835,501901.576847343,526061.058369132,503945.13220106
1450Veh,284.194259643555,253735.057313658,507436.701583216,532254.538084039,509786.327839688
1450Veh,286.027770996094,257019.619345898,513647.293090258,538461.578207519,515631.90725377
1450Veh,287.861282348633,260325.303963553,519458.435084592,544816.728582638,521645.675158959
1450Veh,289.694793701172,263652.111166625,525343.580112163,551176.86982836,527616.963163929
1450Veh,291.528305053711,267000.040955113,531239.707966201,557447.23575811,533468.579262298
1450Veh,293.36181640625,270369.093329018,537154.76919326,563869.763777864,539521.095388562
1450Veh,295.195327758789,273759.268288339,543516.882221196,570436.841323754,545658.424873361
1450Veh,297.028839111328,277170.565833076,549866.374102439,577056.689146555,551897.771205428
1450Veh,298.862350463867,280602.98596323,555785.011523446,583480.9962915,557952.738756303
1450Veh,300.695861816406,284056.528678799,561911.109018034,589898.195395365,563999.120887202
1450Veh,302.529373168945,287531.193979786,567801.389531605,596472.599315273,570193.129163431
1450Veh,304.362884521484,291026.981866188,573723.830408494,603133.812171495,576477.468984712
1450Veh,306.196395874023,294543.892338007,579518.006532411,609493.702652378,582498.270672141
1450Veh,308.029907226563,298081.925395242,585279.866452859,616204.743488743,588804.20719392
1450Veh,309.863418579102,301641.081037894,591449.293055321,622859.183229033,595059.589875306
1450Veh,311.696929931641,305221.359265962,597793.028063809,629829.407653721,601572.682205586
1450Veh,313.53044128418,308822.760079446,603285.222685503,636085.16449254,607472.22693101
1450Veh,315.363952636719,312445.283478346,609049.04437981,642442.73788561,613497.314814944
1450Veh,317.197463989258,316088.929462663,615347.418515536,649297.978543257,619976.73610205
1450Veh,319.030975341797,319753.698032396,620770.441867376,655444.817130098,625703.791740916
1450Veh,320.864486694336,323439.589187546,627017.351147966,662249.266625426,632156.063075296
1450Veh,322.697998046875,327146.602928112,633457.519907218,669063.056280291,638589.916259551
1450Veh,324.531509399414,330874.739254094,639489.539761308,675905.482276832,645032.090823923
1450Veh,326.365020751953,334623.998165492,645933.404434161,682721.392713022,651438.485064655
1450Veh,328.198532104492,338394.379662307,651906.80659079,689376.391191393,657686.190293309
1450Veh,330.032043457031,342185.883744538,658348.74897241,696281.310294172,664179.351964382
1450Veh,331.86555480957,345998.510412186,664910.438343714,703869.75579947,671319.543775066
1450Veh,333.699066162109,349832.25966525,670790.161125049,710714.558520254,677739.3615882
1450Veh,335.532577514648,353687.13150373,677203.332094051,717698.670345143,684301.657847522
1450Veh,337.366088867188,357563.125927626,683230.373250923,724595.516259009,690784.379553406
1450Veh,339.199600219727,361460.242936939,689760.492147586,731681.515781507,697421.205527764
1450Veh,341.033111572266,365378.482531668,696172.894852493,738491.359825387,703778.013881362
1450Veh,342.866622924805,369317.844711813,702596.200184789,745436.925949284,710270.812234066
1450Veh,344.700134277344,373278.329477375,709270.138732426,752608.235999446,717001.216907774
1450Veh,346.533645629883,377259.936828353,715867.007731267,759828.165220352,723784.167877868
1450Veh,348.367156982422,381262.666764748,722144.224468916,766528.956785688,730062.933045956
1450Veh,350.200668334961,385286.519286559,728782.712096489,773626.676460475,736676.723953292
1450Veh,352.0341796875,389331.494393786,735326.790094629,780729.012567484,743308.486686823
1450Veh,353.867691040039,393397.592086429,742019.935928716,787987.539868582,750089.625283675
1450Veh,355.701202392578,397484.812364489,748610.562760451,795325.550624939,756985.2229845
1450Veh,357.534713745117,401593.155227965,755896.005664612,802713.038921171,763922.271740423
1450Veh,359.368225097656,405722.620676857,762172.200900866,810104.170819841,770832.20269715
1450Veh,361.201736450195,409873.208711166,769043.989769712,817759.336125072,778008.214738538
1450Veh,363.035247802734,414044.919330891,776378.607588738,825159.879716015,784896.472274377
1450Veh,364.868759155273,418237.752536033,783108.372197285,832422.6963205,791695.213329357
1450Veh,366.702270507813,422451.70832659,790444.124495503,840093.415478606,798878.531127159
1450Veh,368.535781860352,426686.786702564,797712.967679634,847439.453363917,805722.839051291
1450Veh,370.369293212891,430942.987663955,804592.40756376,854893.197749567,812710.061429457
1450Veh,372.20280456543,435220.311210762,811466.098580665,862442.680608967,819738.059855442
1450Veh,374.036315917969,439518.757342985,818539.127644335,870093.182408084,826851.306467572
1450Veh,375.869827270508,443838.326060624,825333.743501772,877829.644655018,834095.107366789
1450Veh,377.703338623047,448179.01736368,832435.075968694,885412.919557706,841193.468281399
1450Veh,379.536849975586,452540.831252152,839878.350554758,893381.453781739,848619.901588697
1450Veh,381.370361328125,456923.76772604,846718.948900972,901178.923012207,855925.703683102
1450Veh,383.203872680664,461327.826785345,853753.514707887,908874.596065751,863118.624199383
1450Veh,385.037384033203,465753.008430066,859890.625423788,916402.394936891,870163.303112824
1450Veh,386.870895385742,470199.312660203,866366.691081286,924102.229440567,877346.222939057
1450Veh,388.704406738281,474666.739475757,873776.215209218,932115.658693612,884800.664527647
1450Veh,390.53791809082,479155.288876727,880376.254617089,939893.819998962,892034.975090951
1450Veh,392.371429443359,483664.960863113,887364.505618933,947623.342422882,899237.944906369
1450Veh,394.204940795898,488195.755434916,894030.097072402,955065.418389481,906215.543184356
1450Veh,396.038452148438,492747.672592135,901248.736798474,962951.714867666,913550.472460216
1450Veh,397.871963500977,497320.71233477,908511.303859359,970495.204236533,920604.964079623
1450Veh,399.705474853516,501914.874662822,915323.320676657,978244.477769452,927834.933790137
1450Veh,401.538986206055,506530.15957629,922658.861397793,986363.758689349,935396.36052584
1450Veh,403.372497558594,511166.567075174,930059.100423821,994279.959381963,942783.389355599
1450Veh,405.206008911133,515824.097159475,936712.87932279,1002076.25148015,950039.081158136
1450Veh,407.039520263672,520502.749829192,944740.299342779,1010144.36166227,957534.87170909
1450Veh,408.873031616211,525202.525084325,952400.628806774,1018338.14409768,965137.660407221
1450Veh,410.70654296875,529923.422924875,960496.519880971,1026406.23999529,972654.467887008
1450Veh,412.540054321289,534665.443350841,968047.247587758,1034516.66086753,980105.844612116
1450Veh,414.373565673828,539428.586362223,975306.130260255,1042730.21061744,987747.79331786
1450Veh,416.207077026367,544212.851959022,982806.71299271,1050728.78987367,995115.802149044
1450Veh,418.040588378906,549018.240141237,990336.948076843,1058761.52364518,1002581.65402566
1450Veh,419.874099731445,553844.750908868,998104.200071553,1066828.93997027,1010015.23307067
1450Veh,421.707611083984,558692.384261916,1005523.89653599,1075096.39914042,1017656.06707983
1450Veh,423.541122436524,563561.14020038,1012915.91726032,1083329.22522634,1025229.94314425
1450Veh,425.374633789063,568451.01872426,1019654.86376469,1091545.41913466,1032876.90549954
1450Veh,427.208145141602,573362.019833557,1027327.97446187,1099841.86189848,1040586.7234774
1450Veh,429.041656494141,578294.14352827,1035402.20509187,1108464.59571088,1048530.91252274
1450Veh,430.87516784668,583247.389808399,1042558.53950951,1116432.77913838,1055922.86071861
1450Veh,432.708679199219,588221.758673944,1049988.22188981,1124706.83879298,1063719.13554048
1450Veh,434.542190551758,593217.250124906,1058178.69944472,1133194.62511491,1071569.78707518
1450Veh,436.375701904297,598233.864161285,1065827.20239824,1141405.7683873,1079235.40295391
1450Veh,438.209213256836,603271.600783079,1073072.51662364,1149841.72831134,1087076.01892542
1450Veh,440.042724609375,608330.45999029,1081082.17644759,1158243.298687,1094836.87614859
1450Veh,441.876235961914,613410.441782917,1088324.03181105,1166199.81969624,1102162.27242559
1450Veh,443.709747314453,618511.546160961,1096064.77799962,1174438.65584775,1109805.60583921
1450Veh,445.543258666992,623633.773124421,1103288.94265289,1182554.13705564,1117335.8594741
1450Veh,447.376770019531,628777.122673297,1111692.948837,1191116.97162719,1125266.1476328
1450Veh,449.21028137207,633941.59480759,1118825.66835324,1199765.52252408,1133247.01755657
1450Veh,451.043792724609,639127.189527299,1126349.11503507,1208370.7711022,1141179.86985957
1450Veh,452.877304077148,644333.906832424,1134601.41011598,1217162.65434408,1149312.88375849
1450Veh,454.710815429688,649561.746722965,1143046.55028256,1225965.2505433,1157544.96585549
1450Veh,456.544326782227,654810.709198923,1150803.69352242,1234554.62969826,1165563.6431339
1450Veh,458.377838134766,660080.794260297,1159319.27508454,1243258.61718462,1173693.8229537
1450Veh,460.211349487305,665372.001907088,1167219.16486842,1252168.74544716,1181902.78883514
1450Veh,462.044860839844,670684.332139295,1175578.89908925,1261049.31788189,1190122.96356267
1450Veh,463.878372192383,676017.784956918,1183437.5618319,1269418.44994938,1197908.85943852
1450Veh,465.711883544922,681372.360359958,1192114.14771091,1278512.91955916,1206350.07270681
1450Veh,467.545394897461,686748.058348413,1199637.91008567,1287005.69525611,1214269.17153967
1450Veh,469.37890625,692144.878922286,1208438.24504508,1295725.86810491,1222316.41585204
1450Veh,471.212417602539,697562.822081574,1217904.34661421,1304650.32856881,1230578.43819873
1450Veh,473.045928955078,703001.887826279,1225732.46051795,1313209.34537585,1238541.65362484
1450Veh,474.879440307617,708462.0761564,1234184.67365047,1321498.47999122,1246191.27151646
1450Veh,476.712951660156,713943.387071938,1242808.42359565,1330452.83756025,1254467.67145502
1450Veh,478.546463012695,719445.820572892,1250753.52301943,1339138.95645814,1262518.32996066
1450Veh,480.379974365234,724969.376659262,1258736.32511446,1347959.79757195,1270717.78902647
1450Veh,482.213485717773,730514.055331048,1266499.88155938,1356135.15997759,1278316.12939189
1450Veh,484.046997070313,736079.856588251,1274649.01619295,1365004.60800636,1286562.75755062
1450Veh,485.880508422852,741666.78043087,1283107.71014422,1374036.52066017,1294887.81132926
1450Veh,487.714019775391,747274.826858906,1292448.92883677,1382993.94305945,1303128.51831512
1450Veh,489.54753112793,752903.995872357,1300470.66510898,1391562.8845913,1311024.74871937
1450Veh,491.381042480469,758554.287471226,1308852.69513699,1400449.52619876,1319228.31950372
1450Veh,493.214553833008,764225.70165551,1317249.76165328,1409298.57442051,1327359.753901
1450Veh,495.048065185547,769918.238425211,1326172.02085344,1418169.80927786,1335523.63681981
1450Veh,496.881576538086,775631.897780328,1334795.80168021,1427343.63518661,1343984.74771648
1450Veh,498.715087890625,781366.679720861,1343280.6840763,1436585.73184307,1352540.96986717
1450Veh,500.548599243164,787122.584246811,1350983.47741671,1445362.33904222,1360694.70323373
1450Veh,502.382110595703,792899.611358177,1359141.35333584,1454020.64935554,1368665.61954483
1450Veh,504.215621948242,798697.76105496,1367421.99938173,1462883.34461747,1376811.86947769
1450Veh,506.049133300781,804517.033337159,1376716.37676761,1471764.13039724,1384965.03360279
1450Veh,507.88264465332,810357.428204774,1384614.0055667,1480570.6869463,1393084.72366015
1450Veh,509.716156005859,816218.945657805,1393559.74653712,1489580.81965162,1401333.67031048
1450Veh,511.549667358398,822101.585696253,1402219.67330125,1498463.04796763,1409478.30669842
1450Veh,513.383178710938,828005.348320117,1410613.61071974,1507448.76096928,1417748.89871841
1450Veh,515.216690063477,833930.233529397,1419287.57579119,1516308.42867634,1425932.19543723
1450Veh,517.050201416016,839876.241324094,1427976.56509507,1525371.90552314,1434219.02258315
1450Veh,518.883712768555,845843.371704207,1437460.3416442,1534226.23167991,1442338.02307292
1450Veh,520.717224121094,851831.624669737,1446816.8039951,1543216.52171764,1450590.48758753
1450Veh,522.550735473633,857841.000220683,1456349.27909803,1552925.17971789,1459501.77847755
1450Veh,524.384246826172,863871.498357045,1465346.68738728,1562105.07240271,1467944.63691305
1450Veh,526.217758178711,869923.119078823,1475299.91848436,1571283.5671918,1476264.57854199
1450Veh,528.05126953125,875995.862386018,1483755.21489144,1580153.80889183,1484371.79487089
1450Veh,529.884780883789,882089.728278629,1492740.72641604,1589807.34221235,1493227.81716621
1450Veh,531.718292236328,888204.716756656,1501194.0661269,1598977.66944123,1501657.23045156
1450Veh,533.551803588867,894340.8278201,1509677.06828727,1607924.69268517,1509869.21002134
1450Veh,535.385314941406,900498.06146896,1519867.45419727,1617380.63405331,1518536.26334224
1450Veh,537.218826293945,906676.417703236,1529405.3219836,1626832.34741561,1527204.24388902
1450Veh,539.052337646484,912875.896522929,1538476.52654948,1636480.02799917,1536020.11195856
1450Veh,540.885848999024,919096.497928038,1548372.17461851,1645755.01594775,1544598.65109589
1450Veh,542.719360351563,925338.221918564,1557178.03398025,1655044.82793601,1553039.91124056
1450Veh,544.552871704102,931601.068494505,1566339.46939529,1664648.75468733,1561780.60263161
1450Veh,546.386383056641,937885.037655863,1575754.65255086,1674313.72582278,1570646.51972112
1450Veh,548.21989440918,944190.129402638,1584801.25017914,1683576.82666067,1579186.43620355
1450Veh,550.053405761719,950516.343734828,1593757.85909317,1693142.56380969,1587959.53253934
1450Veh,551.886917114258,956863.680652435,1602925.56466883,1702644.3332144,1596610.07852647
1450Veh,553.720428466797,963232.140155459,1612751.70261039,1712617.24207664,1605748.37235847
1450Veh,555.553939819336,969621.722243898,1621944.85966007,1722459.89939555,1614777.53530307
1450Veh,557.387451171875,976032.426917754,1631486.04580375,1732173.37978735,1623700.44118386
1450Veh,559.220962524414,982464.254177027,1641569.92075889,1742370.66591454,1633040.50657273
1450Veh,561.054473876953,988917.204021715,1652145.54231294,1752297.38154279,1642125.30381954
1450Veh,562.887985229492,995391.27645182,1662300.58277253,1762117.66384904,1651123.36026519
1450Veh,564.721496582031,1001886.47146734,1671353.47029567,1771528.30737258,1659739.9611228
1450Veh,566.55500793457,1008402.78906828,1681039.80222005,1781586.61892852,1668966.80036283
1450Veh,568.388519287109,1014940.22925463,1690465.10053956,1791270.88996754,1677822.20253897
1450Veh,570.222030639649,1021498.7920264,1699686.84713824,1800828.41447932,1686579.23435471
1450Veh,572.055541992188,1028078.47738359,1709486.1662342,1810676.63091223,1695602.93683339
1450Veh,573.889053344727,1034679.28532619,1719219.46925062,1820443.6706987,1704533.12359249
1450Veh,575.722564697266,1041301.21585421,1729027.71112665,1830273.59695448,1713517.08074745
1450Veh,577.556076049805,1047944.26896765,1739973.60545148,1840298.73447343,1722688.67185055
1450Veh,579.389587402344,1054608.4446665,1750073.01520364,1849991.08177138,1731467.08670841
1450Veh,581.223098754883,1061293.74295077,1760552.95713262,1859666.77860792,1740291.5942683
1450Veh,583.056610107422,1068000.16382045,1770277.86879494,1869658.05338969,1749323.21981365
1450Veh,584.890121459961,1074727.70727555,1780063.47685461,1879911.85664453,1758677.81508117
1450Veh,586.7236328125,1081476.37331607,1790220.35025994,1889784.96210051,1767760.01731211
1450Veh,588.557144165039,1088246.161942,1802475.61437662,1899486.72211659,1776538.94078248
1450Veh,590.390655517578,1095037.07315335,1812823.62855678,1909506.32713069,1785619.26088913
1450Veh,592.224166870117,1101849.10695012,1823386.80218841,1919603.31088142,1794871.94181279
1450Veh,594.057678222656,1108682.2633323,1832778.1823302,1929511.15694738,1803923.26551156
1450Veh,595.891189575195,1115536.5422999,1843110.62221621,1939619.34876489,1813069.98822936
1450Veh,597.724700927734,1122411.94385292,1854226.25963298,1950036.03659061,1822496.23256664
1450Veh,599.558212280274,1129308.46799135,1866068.20500238,1960280.05633123,1831713.65073945
1450Veh,601.391723632813,1136226.1147152,1875584.45406103,1970358.17603805,1840851.36843681
1450Veh,603.225234985352,1143164.88402446,1886175.85834184,1980458.27388477,1850137.00776583
1450Veh,605.058746337891,1150124.77591914,1899785.09738994,1991140.4527545,1859898.95068379
1450Veh,606.89225769043,1157105.79039924,1909662.12909042,2001704.15721886,1869554.01971066
1450Veh,608.725769042969,1164107.92746475,1919483.16061118,2011859.80567042,1878789.84453788
1450Veh,610.559280395508,1171131.18711568,1929930.60203714,2022307.46837218,1888262.00645698
1450Veh,612.392791748047,1178175.56935203,1940734.95128609,2032752.18896444,1897821.80574178
1450Veh,614.226303100586,1185241.07417379,1950788.54785101,2042864.66155524,1906970.10894841
1450Veh,616.059814453125,1192327.70158097,1962354.75181647,2053461.06631568,1916549.12928133
1450Veh,617.893325805664,1199435.45157356,1972926.38368443,2064086.84105769,1926146.04947859
1450Veh,619.726837158203,1206564.32415157,1984045.62927299,2074276.59302386,1935395.67743934
1450Veh,621.560348510742,1213714.319315,1994428.48694819,2084480.5220909,1944576.28672851
1450Veh,623.393859863281,1220885.43706385,2005938.48556864,2094819.05154142,1953933.43843229
1450Veh,625.22737121582,1228077.67739811,2016296.85709292,2105154.02938886,1963214.59280479
1450Veh,627.060882568359,1235291.04031778,2026645.67245584,2115412.79070182,1972491.57663663
1450Veh,628.894393920898,1242525.52582288,2038003.20518222,2125949.88692078,1982002.79656591
1450Veh,630.727905273438,1249781.13391338,2050375.89855454,2136362.07652618,1991438.26120447
1450Veh,632.561416625977,1257057.86458931,2063185.35676538,2147044.36622742,2001182.64625704
1450Veh,634.394927978516,1264355.71785065,2074151.52881659,2157743.07867048,2010877.20878275
1450Veh,636.228439331055,1271674.69369741,2084368.56292523,2168080.02655192,2020193.2725026
1450Veh,638.061950683594,1279014.79212958,2094709.73815513,2178793.47343574,2029838.18326687
1450Veh,639.895462036133,1286376.01314718,2105675.90584049,2189460.81014761,2039447.34954425
1450Veh,641.728973388672,1293758.35675018,2117292.56765481,2200332.33451008,2049348.58488273
1450Veh,643.562484741211,1301161.82293861,2127828.40422204,2211147.76962084,2059061.87717375
1450Veh,645.39599609375,1308586.41171245,2137128.06313362,2221600.91923355,2068572.99706305
1450Veh,647.229507446289,1316032.1230717,2147577.64537216,2232391.05957895,2078352.69734595
1450Veh,649.063018798828,1323498.95701637,2158353.54017262,2243675.1080707,2088601.46475903
1450Veh,650.896530151367,1330986.91354646,2168468.25204041,2254283.45178638,2098137.11610981
1450Veh,652.730041503906,1338495.99266197,2179963.47039223,2265054.0323886,2107926.56608567
1450Veh,654.563552856445,1346026.19436289,2190950.90186017,2275979.69901288,2117790.47349688
1450Veh,656.397064208984,1353577.51864923,2201179.27834156,2286664.99909571,2127510.14935263
1450Veh,658.230575561523,1361149.96552098,2211966.61872125,2297490.32406753,2137287.28491388
1450Veh,660.064086914063,1368743.53497815,2223149.60024113,2308346.24628101,2147110.98100165
1450Veh,661.897598266602,1376358.22702074,2234238.16770702,2319331.22105563,2157069.85555641
1450Veh,663.731109619141,1383994.04164874,2246547.12439058,2330409.69688188,2167130.96984778
1450Veh,665.56462097168,1391650.97886216,2257688.04296003,2341784.30342857,2177385.53192398
1450Veh,667.398132324219,1399329.038661,2267944.7281433,2352593.61331603,2187167.25304466
1450Veh,669.231643676758,1407028.22104525,2279657.20670529,2363732.56595898,2197326.35943865
1450Veh,671.065155029297,1414748.52601492,2290801.61220607,2374695.02383012,2207281.66594582
1450Veh,672.898666381836,1422489.95357,2304304.10976005,2385517.82884373,2217059.39153165
1450Veh,674.732177734375,1430252.5037105,2315286.83759483,2396134.72377274,2226720.85043328
1450Veh,676.565689086914,1438036.17643642,2325460.49221861,2406567.46911641,2236203.31823558
1450Veh,678.399200439453,1445840.97174776,2336867.54798359,2417384.67554902,2245982.00941002
1450Veh,680.232711791992,1453666.88964451,2350871.55958206,2428309.48626015,2255840.07499201
1450Veh,682.066223144531,1461513.93012667,2362277.43707179,2439418.58356291,2265887.70899476
1450Veh,683.89973449707,1469382.09319425,2372915.89565339,2450263.26836275,2275665.40356778
1450Veh,685.733245849609,1477271.37884725,2385141.19547049,2461451.11282197,2285769.88055773
1450Veh,687.566757202148,1485181.78708567,2396242.99013205,2472788.68349759,2295976.36492667
1450Veh,689.400268554688,1493113.3179095,2407874.87559986,2483979.48312298,2306099.89144193
1450Veh,691.233779907227,1501065.97131875,2418999.63881711,2495336.61939606,2316385.92807859
1450Veh,693.067291259766,1509039.74731341,2430084.2198478,2506743.22937209,2326695.53376534
1450Veh,694.900802612305,1517034.64589349,2443591.38508998,2518369.2878376,2337169.02810421
1450Veh,696.734313964844,1525050.66705899,2454234.36956259,2529603.36260166,2347376.93746008
1450Veh,698.567825317383,1533087.8108099,2467027.58299623,2541412.41567571,2358071.61546955
1450Veh,700.401336669922,1541146.07714623,2478552.08752119,2552541.00629094,2368031.82858399
1450Veh,702.234848022461,1549225.46606798,2491888.40005358,2563756.69393534,2378154.12022464
1450Veh,704.068359375,1557325.97757514,2502439.00862857,2574493.74793475,2387819.32262802
1450Veh,705.901870727539,1565447.61166772,2513424.03726843,2585681.30942969,2397914.8964793
1450Veh,707.735382080078,1573590.36834572,2526830.68415996,2596968.41024416,2408076.92125953
1450Veh,709.568893432617,1581754.24760913,2538383.03146843,2608822.98312151,2418770.5285908
1450Veh,711.402404785156,1589939.24945796,2550559.8306897,2620432.91800683,2429275.32800444
1450Veh,713.235916137695,1598145.3738922,2563078.62359186,2632540.28684322,2440260.98847545
1450Veh,715.069427490234,1606372.62091186,2573922.97958904,2643938.95229674,2450675.7253867
1450Veh,716.902938842774,1614620.99051694,2584640.315311,2655114.5533923,2460832.65531669
1450Veh,718.736450195313,1622890.48270743,2596127.7114515,2666585.08668053,2471115.07341892
1450Veh,720.569961547852,1631181.09748334,2609355.13264332,2678404.54173873,2481734.88159762
1450Veh,722.403472900391,1639492.83484466,2622897.35333817,2689735.45479502,2491935.85631499
1450Veh,724.23698425293,1647825.69479141,2634117.72924198,2701315.24797058,2502402.02415219
1450Veh,726.070495605469,1656179.67732356,2646880.56878311,2712620.13031489,2512606.91940306
1450Veh,727.904006958008,1664554.78244114,2658607.12580591,2724117.32957038,2522946.7367403
1450Veh,729.737518310547,1672951.01014413,2670028.41874413,2735890.40188799,2533455.50898689
1450Veh,731.571029663086,1681368.36043254,2682095.07634683,2747628.89479577,2543988.73442967
1450Veh,733.404541015625,1689806.83330636,2697442.78058759,2759399.4491178,2554644.22755405
1450Veh,735.238052368164,1698266.4287656,2708859.70764104,2771042.13373071,2565099.04254123
1450Veh,737.071563720703,1706747.14681026,2722414.68678499,2782847.47068205,2575815.06512748
1450Veh,738.905075073242,1715248.98744033,2734461.32298562,2794444.69772028,2586223.75376076
1450Veh,740.738586425781,1723771.95065582,2750724.10199623,2805804.24560613,2596374.21136471
1450Veh,742.57209777832,1732316.03645672,2766526.14725011,2817158.91248446,2606558.07229785
1450Veh,744.405609130859,1740881.24484305,2780017.64664798,2828641.67202081,2616942.72881086
1450Veh,746.239120483399,1749467.57581478,2793191.7022708,2840004.51053852,2627091.50660001
1450Veh,748.072631835938,1758075.02937194,2806286.90474552,2851784.9338601,2637742.41436922
1450Veh,749.906143188477,1766703.60551451,2819161.56980686,2863555.01091653,2648348.32621881
1450Veh,751.739654541016,1775353.3042425,2830568.46736239,2875439.14970507,2659088.2530828
1450Veh,753.573165893555,1784024.1255559,2844607.31480287,2887364.47322991,2669921.10256246
1450Veh,755.406677246094,1792716.06945472,2858778.09823515,2899390.92634169,2680821.33552048
1450Veh,757.240188598633,1801429.13593895,2870551.49854396,2911027.82893109,2691228.97741065
1450Veh,759.073699951172,1810163.32500861,2884050.33535196,2923112.30898884,2702035.16844163
1450Veh,760.907211303711,1818918.63666368,2898988.50187973,2935426.80788645,2712975.81429435
1450Veh,762.74072265625,1827695.07090416,2911496.13461577,2947682.08236464,2723882.32415257
