"","gene_name","module","color","kME_pink","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","kME_red","kME_black","kME_greenyellow","kME_green","kME_purple","kME_magenta"
"MTMR8","MTMR8","turquoise","turquoise",-0.0305524533195849,0.0198089530894256,0.144744204431437,-0.0712516184985227,0.225592424107711,-0.149125046360073,0.00403695140306077,-0.017172766333785,-0.0454486856762546,0.00764577252478973,0.040468896824067,0.0921034840906527
"MAOA","MAOA","blue","blue",-0.006957688024823,0.0536283937695978,0.0567319545781403,-0.0123303738941764,0.0380113006722388,-0.0293849993049535,-0.0358793668633519,-0.0230994933993651,0.0763221653966271,-0.0590389338784396,-0.081146786856402,-0.0171899462011972
"AC010168.1","AC010168.1","blue","blue",-0.0143460614452957,0.187486198474752,0.0499853643666435,0.0156553927195168,0.0501587537859656,-0.039753150747498,0.00729447247844347,-0.0059355370963992,0.0193031723789227,-0.0234564513466594,-0.0313036333453503,-0.017077209449484
"STARD4-AS1","STARD4-AS1","green","green",0.0119100437576883,0.00786374731986414,0.0448170117054515,-0.0179500074271266,0.0587076109258757,-0.0518114760315222,-0.0726462198331243,0.178507910937204,-0.0550544298524465,0.203514988821522,0.0369951721774729,0.0107031284967317
"TBC1D8","TBC1D8","blue","blue",-0.0547331620677079,0.164981279439964,0.0225069843130708,-0.0105242602512592,-0.03143896081818,0.124211632143535,0.0612981047361244,-0.026702422052662,0.0649906410818597,-0.0470016601876309,-0.0150971310046974,-0.0671422767472331
"RABGEF1","RABGEF1","brown","brown",-0.0417030901489165,-0.250125369470535,-0.259566450570673,0.22414213402682,-0.419669094733453,0.516634294751573,0.0608177501777246,-0.00424419296257977,0.0423869563766282,0.00513354060768765,0.0822395487022527,-0.185511683811672
"ZNF33A","ZNF33A","turquoise","turquoise",0.00435594732016958,-0.00459645746053848,0.0869858884653052,-0.0194272342938469,0.142491115826489,-0.110806824262485,-0.089028519579815,0.0380492598876631,0.0174331039287883,0.029258418763762,-0.0492879861233902,0.015346754305343
"CLIP1","CLIP1","brown","brown",-0.0706729003296591,0.0648968680336409,-0.129224199178029,-0.0123302039828978,-0.326740027921645,0.461931823931982,0.288329710824618,-0.0893674621154667,0.0831092415143113,-0.169509761757165,0.1262447321919,-0.186828123656571
"SCAI","SCAI","turquoise","turquoise",-0.0144863238170171,0.0524211129586703,0.102760022935404,-0.0278339988465514,0.165084743139609,-0.123578982898632,-0.043289350663188,0.0492737933142169,0.0173776378289996,0.0255018564040012,-0.0191055713529118,0.0387591215070943
"CCDC88C","CCDC88C","blue","blue",0.00622899473120769,0.102539415498448,0.0357811772777307,-0.00992994357040417,0.0221119262357164,-0.0135822248824427,-0.0052290554545375,0.000629327988753721,0.0101896580106444,-0.00396382910685163,-0.00947245101599848,-0.0249300911091009
"MYEF2","MYEF2","blue","blue",-0.0115230609796064,0.178555670014971,0.0170854566806788,-0.00145571153806647,0.0168866211639222,-0.00423308828537813,-0.0160690211478272,-0.0037231731277887,0.0988910365683243,-0.0211901735972486,-0.0463846329931895,-0.0594179247251791
"MERTK","MERTK","blue","blue",0.00616527130861903,0.09424694333756,0.0407179888441047,-0.00186284072633008,0.0419181536073699,-0.0558250129179142,0.0399611203568174,0.0237428726065243,-0.0359539642095308,-0.015743680804589,0.0126937677177371,0.0314350416690448
"RTN4RL1","RTN4RL1","blue","blue",0.011049929365535,0.168502034428322,0.0195547308937107,0.0168613089674868,0.0268875008604531,-0.0378687774890479,0.00107048208452159,0.00934686513388618,0.02174915587888,-0.00913471504532938,-0.0435869212112946,-0.0258296445462347
"SETBP1","SETBP1","brown","brown",-0.0694828909417494,0.0695826485323764,0.0244579582328443,-0.0516862911399895,-0.0234000306186203,0.120386118954006,0.107425537829512,-0.00254342440191111,-0.0410919107163733,-0.0440225708524201,-0.0108768263872773,-0.0664734553429946
"MBNL2","MBNL2","turquoise","turquoise",0.0150122678759496,0.0313262980796721,0.135413598600497,-0.0590509786004507,0.216058371281739,-0.142495586374981,-0.0515411924778902,0.0419864212960237,0.0536696515711768,0.0525150957733301,-0.0232090974885563,0.0605281671566451
"CCDC18","CCDC18","brown","brown",-0.0488099365042161,0.0251772831651071,0.0155555261204306,6.56452575301494e-05,-0.0565571793206314,0.157680634788192,0.0405918773804331,-0.0153931829225247,0.0275719123311186,-0.0217806919106233,0.0237765569061804,-0.0632025902768006
"GLI3","GLI3","turquoise","turquoise",-0.0698699719822534,0.118352456322076,0.128196268968783,-0.00746477048258209,0.180197387693484,-0.0576893143552682,-0.0407173637313201,0.00750590581112534,0.118322409123427,0.0502771428273707,-0.0223977508213393,0.00406206940728768
"DLEU1","DLEU1","turquoise","turquoise",-0.0193770849179338,0.0298231407027024,0.100168763782759,-0.0323305985997864,0.113410143734472,-0.0849883919099647,0.0344683543217645,0.104277325726366,-0.0237064932786442,0.0637608230048151,0.0522707659288277,0.143359688599085
"DUSP10","DUSP10","yellow","yellow",-0.0206024417331239,-0.023388027077427,-0.0172820674277006,0.18397097085699,0.0105973265611889,0.0114791460261803,-0.0540048425765693,0.0165579792339502,-0.0216002581420947,0.0168565457251226,-0.00862766426427171,0.0347273076021456
"NR4A1","NR4A1","magenta","magenta",-0.0106137786173488,-0.0413208482063258,0.0853380936899573,-0.127339922653282,0.0271983118520189,-0.0576159525191965,0.362510512331598,-0.0268210123689314,-0.14468374463374,-0.0274990588292864,0.251370817665665,0.516163355203202
"HDAC8","HDAC8","turquoise","turquoise",-0.0399082977486224,0.10974413967306,0.114522060400866,-0.0198749568948377,0.180129821852525,-0.109463133756216,0.00670259686154735,-0.00621468798083515,0.0212595277903922,0.00237672794279969,-0.00580649573705959,0.0297555965051473
"C1QTNF1","C1QTNF1","brown","brown",-0.0413646969253476,0.00230247801745677,0.0148377532318867,0.0924022441479548,-0.0619942106894236,0.142839407527588,0.0860446261673091,-0.0213948828609084,0.0642986540905787,0.0251789681934157,0.0274587676998329,-0.0275731787843602
"HIPK4","HIPK4","blue","blue",-0.0138647009071323,0.249196052728314,0.0684868070184519,-0.0233437039414582,0.0894111360921606,-0.0980547500065594,0.0826046051653344,-0.00557084631487023,-0.0167965390431086,-0.0435187794959718,-0.0262168882368054,0.0306328526826323
"AGPS","AGPS","turquoise","turquoise",-0.00761010230528105,0.0806544391633708,0.174871286378651,-0.0250461488464493,0.292957618520057,-0.21636279925317,-0.147674133940807,0.0305345456537064,0.0720208908742687,0.0723651208567511,-0.103234366691346,0.0254316722027595
"ACVR2A","ACVR2A","green","green",-0.0314417895819541,-0.0261549569683544,0.0601968703769418,-0.0145536112771221,0.0479738989561641,0.0131301265890402,-0.0464115898032945,0.00300909765136943,0.0115304498770463,0.0520907870581001,-0.0283275308983169,-0.016817392788435
"ATXN1","ATXN1","yellow","yellow",0.0264820582778037,0.0109171137731432,-0.153553175700048,0.32915738217919,-0.0775160454734366,0.0947611312568142,-0.0802010431561497,0.0999480818585685,0.0309526241229265,0.029087461423845,-0.0818190931472694,-0.0885990500256974
"C9orf72","C9orf72","brown","brown",-0.0290640583509653,0.0200091927719602,0.0015465932636305,-0.0502026647036137,-0.112772412458112,0.215067055850599,0.175164663845207,-0.0359980375909695,-0.012657693223867,-0.0971856863536426,0.0481628068440873,-0.0439575809656923
"UCK2","UCK2","brown","brown",-0.078433783003572,-0.112989859255599,-0.0937704436536056,-0.0197443045049333,-0.281395240407924,0.437622104896688,0.054979657210935,-0.0439897085206651,0.047639208306576,-0.0354066844227637,0.0640915283634588,-0.203134635137382
"MAPK8","MAPK8","brown","brown",-0.0920447271482623,-0.117073529996036,-0.000779700949272098,0.00550938725874164,-0.0977784032919263,0.21449888583908,0.0707733841954105,-0.032717671679697,-0.0411741197137146,0.0474538428582508,0.178976567022376,0.0173301239744681
"ABHD18","ABHD18","turquoise","turquoise",-0.00501328567769776,0.000453810570099725,0.0901177610128058,-0.0293137200154846,0.152166019502943,-0.121758941673439,-0.0455201580444681,0.0161147703336343,0.0115118387503273,0.0231573412170325,-0.020947227089079,0.028267174323854
"MAN1A1","MAN1A1","red","red",-0.0728290222840065,0.0117580170231384,0.0368986819648836,0.0870154642559485,-0.0473301144940337,0.0763555043958258,0.211364392427023,-0.0476426042232221,-0.0629121190866059,-0.0262020589697639,0.145909456683871,0.149341655212933
"APAF1","APAF1","turquoise","turquoise",-0.0281239068003084,0.0418419835645013,0.10810500538533,-0.0251466950566846,0.144242146378717,-0.095918475386081,-0.0658217574865008,0.00228709979908433,0.0527482112867504,0.0337574284034904,-0.0343961510868711,0.0236555434340242
"GPCPD1","GPCPD1","brown","brown",-0.0594377377438046,-0.0880610173756788,-0.0136854378283331,-0.0177501347471101,-0.104702252493085,0.173402983725286,0.193161103567439,-0.0190321782056758,0.0469616034954543,-0.0228658961747241,0.122598295316244,0.072672121316155
"SHPRH","SHPRH","turquoise","turquoise",-0.0309619942649984,0.0683269916652881,0.122096079268101,0.0272721830406885,0.226318993469949,-0.143242204067257,-0.0862614091946239,-0.00872020798083018,0.0068890112418754,0.0341495637463243,-0.0466438101156258,-0.00108201654179428
"FAM198B-AS1","FAM198B-AS1","turquoise","turquoise",-0.0191250822860807,-0.025058516219136,0.133484643736365,-0.0541817075420879,0.224775679913855,-0.114004048221482,-0.0467010175186062,-0.0177879367671456,-0.0591867924141048,0.135813996974566,0.0863027906972525,0.0355200032812757
"DDHD1","DDHD1","brown","brown",-0.0738605784641682,-0.0282629900890527,0.0753109046786756,-0.0359025475101184,0.0375161186604904,0.0841925915524951,-0.019520908463113,-0.0322641285293875,0.0984335345438532,0.0613571375799885,0.0293278683837373,-0.00927284401825704
"TBCK","TBCK","turquoise","turquoise",-0.0296357713978575,0.0877214803241818,0.141301202937435,-0.024869438960462,0.2822711814023,-0.182868767496924,-0.0977315233576116,0.00690276478768014,0.03086431203077,0.0363915997061459,-0.0513315773272385,0.0105788581824167
"SPATA6","SPATA6","turquoise","turquoise",-0.0495778108725653,0.121627881941173,0.256568741795249,-0.120983782332432,0.443812248661571,-0.29472762705086,-0.0780897339994603,-0.038364958023187,-0.0536585189152032,0.0715116167812677,0.038587396743829,0.111885996050617
"GPSM2","GPSM2","turquoise","turquoise",-0.0544945602990688,-0.0376414891771482,0.167733610868079,-0.0467720815538669,0.217534772502094,-0.119980674509398,-0.134599451614564,-0.0259288282426974,0.0853540021840535,0.135634344116354,0.0397527486351121,0.037601942224843
"PARD3B","PARD3B","greenyellow","greenyellow",-0.051756777218761,0.121750681665643,0.0571302317646301,-0.0034709721399149,0.0989810209971834,0.00607967154086346,-0.0480838758530739,0.00143894895560135,0.24605649802923,0.0367877485851916,-0.0874928852887438,-0.0560167422839236
"KLF3","KLF3","brown","brown",-0.0583601252735262,-0.0945744482466095,0.0676067731685399,-0.0559850088155009,-0.0307584754954241,0.105619375943488,-0.0198704429784599,-0.00473117742352296,0.10451215211663,0.089283013369159,0.113519636462757,-0.0101037630557229
"EFCAB2","EFCAB2","blue","blue",-0.0471355780551481,0.113701248587476,0.0866742856162397,-0.0613416758056333,0.07124890924392,-0.00243867885247491,0.1056721701718,-0.0157626995136899,-0.0288969167343194,-0.0376681655272542,0.0563470681349986,0.0264739693520759
"PAQR3","PAQR3","brown","brown",-0.0552311941498523,-0.0552573521878641,0.048874422756359,-0.0526559799215823,-0.0321413026356226,0.111279134525578,0.00638510120970462,-0.000431493864755632,0.124568666888594,0.071735016236179,0.040373203746485,0.0584051181661208
"PROS1","PROS1","purple","purple",-0.0558354436790905,-0.0067614351164478,0.102924074161434,0.000104727536087929,0.0374543277895416,-0.00410438739423798,0.176753040743238,-0.0428468629648883,0.00479119325656804,-0.0118538940393304,0.172852881370016,0.113544357774082
"CARD8","CARD8","turquoise","turquoise",-0.0115960870696947,0.0420006492193384,0.0840248976901551,-0.019691148012969,0.119644902713029,-0.0745951934510385,-0.0262214522141354,-0.00854111492089251,0.013129800321278,0.0095331867062312,-0.0194805983498215,0.00143360220138573
"EHBP1","EHBP1","turquoise","turquoise",-0.0610317098564918,0.129287291975172,0.126574815534634,-0.0783585736093844,0.208175757278658,-0.110813837444512,-0.054050319322443,-0.0179333987798793,0.294834665526947,-0.0505934338544022,-0.152165985908286,-0.0378125426830541
"MAMDC2-AS1","MAMDC2-AS1","turquoise","turquoise",-0.0122299318431837,0.0351180366857038,0.10634035165397,0.00878359095363783,0.204244566460524,-0.139918209801944,-0.0867330601447183,-0.00042555851973668,-0.0148599666742612,0.0486468170976038,-0.0287845547689778,0.0344000040410008
"SNX14","SNX14","blue","blue",-0.0291444709500129,0.317365121252028,0.0892583721246834,0.0282215476837184,0.126636912407807,-0.0932240211804077,-0.00865164550004551,0.00959586889474895,0.0981224278222384,-0.0218120572705741,-0.114546175083971,-0.0425256250822762
"VASP","VASP","blue","blue",-0.00426079242504082,0.272429975082703,0.111109071613772,-0.026611905222335,0.156112961823134,-0.139711663565238,-0.0470578212878535,0.0167043022970329,0.0146260626064782,0.0129071793204904,-0.0625766409614469,-0.0118738174674123
"SUMF1","SUMF1","turquoise","turquoise",-0.0351577747549264,0.0989395341664503,0.0950791170594326,-0.0263287452703157,0.154449748766187,-0.0855491079156244,0.022252001303217,-0.00391811785570817,0.0143145024268688,-0.050348094466248,-0.0316311628255926,0.0280310246665718
"WASF3","WASF3","turquoise","turquoise",-0.0397842687225193,0.0153678624909827,0.135626181945441,-0.0728345152429053,0.146083511063839,-0.0378177969406414,-0.0543541631433462,0.00120028670440364,-0.0245255206356778,0.0541524332521753,0.0218181278764676,-0.00514726712108563
"KIF13A","KIF13A","turquoise","turquoise",0.0149768482115952,-0.0442056357737408,0.0773467520639108,-0.012599661456544,0.170204713198743,-0.106927214118172,-0.122382729002631,0.0344845394407437,0.0424173869047783,0.0736970330795531,-0.0308180564786715,0.0332190273087164
"IDH1","IDH1","turquoise","turquoise",-0.00712962153937104,0.0124526963136983,0.0881987902910066,-0.0313782891428986,0.0946050511212568,-0.0882221622755086,-0.021435877324495,-0.000801411486871919,0.0199658286482956,0.0158477655974897,-0.0177783230162883,0.0759814123622006
"LRRC28","LRRC28","turquoise","turquoise",-0.0210416537840312,0.0475977158305059,0.0897872257578488,0.0077406245105732,0.159338341201627,-0.111566789076802,-0.0671525892850237,0.0191086300735171,0.035567595983377,0.0398401661838239,-0.0434131484707144,-0.002061955286321
"ARMC2","ARMC2","turquoise","turquoise",-0.00351253231624367,0.0956140004785434,0.0779569223747492,0.0298472599587004,0.150724349632431,-0.114122971093782,-0.0725404838316387,0.0284028097993294,0.016253490391732,0.0623025049845724,-0.0414565690120838,-0.0169537295299742
"AFG1L","AFG1L","turquoise","turquoise",-0.00596162204119051,0.0508638560990253,0.0800210472141466,-0.012611629788583,0.144422005286385,-0.108131315408597,-0.0421880220723178,0.0495871464869665,0.0242910778837061,0.0334397641019576,-0.0242395321122125,0.0273731935055506
"MNAT1","MNAT1","turquoise","turquoise",-0.0432743164276763,0.0490077183263278,0.175822040131655,-0.0379079533605579,0.299475128996251,-0.225876665159605,-0.103004775329701,0.0322726140844067,0.0330400619991494,0.0701190035057071,-0.0336176196043224,0.0679649633345654
"RFX3-AS1","RFX3-AS1","blue","blue",-0.026900957044702,0.147501311004762,0.0639737301887985,0.0567140283060759,0.111337935307465,-0.0597631227081933,-0.00696601405329743,-0.0278908857291568,0.024459648455994,-0.0424132264128264,-0.068734519089559,-0.03943192096975
"PGR-AS1","PGR-AS1","turquoise","turquoise",-0.0257609761641996,0.0623764966518606,0.127103640855998,-0.046456208042625,0.152936456907035,-0.0855799721399506,0.00408348272847236,-0.0184584671852654,-0.00641780263488727,0.0307896269963685,0.00332317908643637,0.0428983675083023
"PTPN9","PTPN9","turquoise","turquoise",-0.0266803229398508,0.0669126120494854,0.128345545062549,-0.0416649681885824,0.199818872610381,-0.129410843047505,-0.052883837358528,0.0455018407692302,-0.00927580047825785,0.0646686521800378,-0.0114920094042955,0.0170868201206413
"SDCBP2-AS1","SDCBP2-AS1","blue","blue",-0.0249383038613154,0.0759234515916293,0.0630759390950503,-0.00507981410244227,0.0493462756426231,0.00566128180161594,0.00372445762390442,-0.0120174759891587,0.0311344862889891,-0.00458298250471297,-0.00414642366590663,-0.0228975102618665
"MLF1","MLF1","magenta","magenta",-0.0503252776440462,-0.0190634881649969,0.0862008598777084,-0.00189595273909257,0.0724992041608682,-0.0546947561585828,0.0306699925444778,-0.0136730844868483,-0.0609959036893272,0.0371660367738137,0.104671684815977,0.199427600193515
"AL137009.1","AL137009.1","turquoise","turquoise",-0.0294034447948767,0.145464998763654,0.14232176857493,-0.0435787441495145,0.178452011952235,-0.120460614231655,0.0124713539537469,-0.0171891718651056,-0.0143790458177758,-0.00835093850349162,0.0191934087078136,0.0571697187688116
"FGL2","FGL2","turquoise","turquoise",-0.0522241234483605,-0.0649212529190851,0.227655118434434,-0.0837930918707901,0.18433019705395,-0.0991465379461241,-0.0205385942920523,-0.035738138882803,-0.131865210689834,0.33924307389071,0.278526760486142,0.148462574320057
"MVB12B","MVB12B","turquoise","turquoise",-0.0164166460638679,0.0501687589147402,0.108794698774512,-0.0395760391576018,0.159797536103492,-0.107477529513634,-0.0219152735027278,0.00748936829769729,0.00659426454833824,0.0411442376766116,0.01023456040913,0.048759945051909
